filenames,embedding_0,embedding_1,embedding_2,embedding_3,embedding_4,embedding_5,embedding_6,embedding_7,embedding_8,embedding_9,embedding_10,embedding_11,embedding_12,embedding_13,embedding_14,embedding_15,embedding_16,embedding_17,embedding_18,embedding_19,embedding_20,embedding_21,embedding_22,embedding_23,embedding_24,embedding_25,embedding_26,embedding_27,embedding_28,embedding_29,embedding_30,embedding_31,labels
Rain/rain166.jpg,-0.25489336,-0.24443738,-0.5973977,1.283119,0.98622584,-0.41325098,-0.1318165,0.17473212,0.20810746,1.0820895,0.016912563,0.6678814,-0.07117784,-0.71738875,0.68948793,-0.5000466,-0.2976839,1.1743878,-0.05501107,-1.3098751,-1.9538219,1.827277,0.019692242,0.9921546,0.9243843,-0.006797122,0.103645824,0.7141214,-0.9242437,-0.65223336,-1.5166814,-0.06759596,2
Rain/rain167.jpg,-1.5968753,-0.34927782,0.21598864,0.48227182,1.2049153,-1.8883495,-0.17584872,1.9108243,-0.7321284,0.550806,-0.7647701,0.66592884,-1.1369028,0.21378073,1.8296512,0.08712074,-0.6098312,0.88260835,-1.0316805,-0.74630904,-2.4214869,1.3649173,-1.6082247,0.6188605,2.0821023,-0.26624036,0.104328044,0.014628456,-1.1438771,-1.4980227,-2.3950248,-0.104292825,2
Rain/rain168.jpg,-1.0804536,-0.35928598,-0.8258517,-0.09767325,1.131302,-0.53363067,-0.28951874,1.075223,-0.92210484,1.3028637,-0.038666762,-0.6638778,-0.570039,-0.58261317,1.2149045,-1.154341,-0.22604182,0.91558766,-1.2385468,-0.3592944,-1.428923,1.3248032,-1.7371395,1.2692207,0.2848082,-0.4741681,-0.01642162,1.0260234,-0.7014732,-1.7881347,-1.1197909,1.3293886,2
Rain/rain169.jpg,-1.1529608,-0.4069667,-0.13713731,0.25585923,1.5500896,-0.84003514,-0.2556262,0.10146795,0.054554295,1.3812454,-0.23675644,1.9471501,-0.5497236,0.10828481,2.1889648,-0.42898113,-0.7222366,0.77820504,-1.275118,-0.872362,-3.4980986,2.04199,-0.26828936,0.88964033,2.3193262,0.16434677,-0.039949037,0.34622982,-0.9565382,-2.4061813,-1.7110628,-0.66769564,2
Rain/rain17.jpg,0.21899174,1.7689959,-0.55869496,-0.8172974,-0.40234753,-1.4852998,-0.85195005,-0.33398685,0.29246882,-0.34591672,-1.0139928,1.6451916,-0.39352804,-0.22087988,1.9354103,-1.7234688,1.0692508,0.020575844,-2.0085254,0.26921678,-1.6947503,0.08078209,-0.35329586,1.5220592,0.87766874,0.018082187,1.1503366,0.5898272,0.65364236,-3.285653,-1.1701099,0.6468985,2
Rain/rain170.jpg,-0.61013156,-0.5075989,-0.65334666,1.0665158,1.7723118,-0.54385877,-0.18760781,0.60519105,0.8240253,1.3267927,-0.52092385,0.31153122,0.09679313,-0.07175411,0.7451235,-1.1634805,0.35015705,0.96023285,-1.3905025,-1.2138494,-2.9624007,2.5201743,-0.44373012,1.2515643,1.4511728,-0.5191861,0.8929836,0.64642495,-0.9164713,-1.3712645,-1.339214,-0.009351077,2
Rain/rain171.jpg,-0.87665015,0.034254454,-0.8483266,0.17574145,-0.35264343,0.58473366,-0.9025563,0.5343473,-1.2989931,0.96620166,-0.6477419,-1.0121632,-1.1723787,-0.95327437,1.022165,-1.6478658,0.6932481,1.4585534,-0.65747476,-1.3678602,0.15396096,1.2703328,-2.1470344,2.0248425,-0.8782131,-0.3773099,-0.53115106,1.188657,-0.98506004,0.08688188,0.5439954,0.48952585,2
Rain/rain172.jpg,-0.42199886,-1.5844382,-0.19344898,0.83728987,0.30339184,0.63073224,-1.1438829,2.7362416,-1.2944152,1.3211042,-0.79838306,-0.45620537,-0.7377629,0.9786057,-0.37194198,-0.49159968,-0.10990433,1.5627239,-1.1809547,-0.36778226,0.1976066,0.39397672,-2.2516048,1.7888058,-0.7608397,-1.0769209,-0.29440403,-0.41386276,-1.7866452,-0.7135903,1.2603223,2.2914202,2
Rain/rain173.jpg,-1.2987726,-0.52825147,-0.63758016,-0.13814813,0.14002782,0.031638492,-0.59962076,1.8003153,-2.082299,0.8787668,-0.28412223,-1.4683981,-1.2773564,-0.15985864,0.86205757,-1.0423201,-0.06382246,1.1514639,-0.7272567,-0.802673,0.21962237,0.9553938,-2.1241019,1.5974169,-0.70261765,-0.50402594,0.12356904,1.0021775,-1.2823832,-0.5262709,0.8667816,1.7347558,2
Rain/rain174.jpg,1.2400663,1.0703641,-1.5598187,1.0699039,-0.2783773,-0.28072035,1.2531936,0.07954799,0.8915589,-1.3391882,-1.3647192,0.05834058,-0.03010441,0.3044852,-0.5781356,-0.9956412,1.8758676,-0.77799743,-1.0021039,0.45269766,0.0031731017,0.2868458,0.04239206,0.35034195,0.3089008,-0.16193119,2.4543097,-0.8861072,0.5975659,-0.6723466,0.24738103,1.0171397,2
Rain/rain175.jpg,0.5186391,0.6836586,-1.7831737,0.630866,-0.6270477,0.022696193,0.8342999,-0.0614084,-0.008348353,-0.8752244,-0.99686795,-0.37435958,-0.9047601,-0.1017895,-0.021321826,-1.5082632,1.7583985,-0.15842322,-0.594841,0.23487777,-0.13287431,0.44204614,-0.08824199,0.45199472,-0.22365503,0.34592927,1.899434,-0.4136917,0.28697494,-0.21019582,0.45528874,0.6985011,2
Rain/rain176.jpg,0.47180837,-0.0032603592,-1.6089569,0.7975727,0.9918792,-0.29588747,-0.18156551,0.5918918,0.6614623,-0.13180366,-1.6738855,-1.255816,-0.71234447,-0.1125456,0.6870835,-3.6442711,2.1336372,1.6451877,-0.79563695,-1.1505756,-0.0024343021,1.1398038,-2.3216224,2.6142533,-1.0920231,-1.8068568,2.398645,1.2257807,-0.40525034,-1.2953953,-0.7951708,1.3356892,2
Rain/rain177.jpg,-0.2674402,-0.26588035,-2.1380053,-0.06839784,1.393512,1.0244112,2.3787427,0.33668888,-0.33687735,0.03237378,-0.78181076,-1.2155261,-1.7872534,-0.16250442,-0.3160247,-1.7942752,1.0795655,0.030208208,-1.2082909,-0.07703873,0.25559956,1.2952194,-2.975994,0.7305119,0.31144184,-0.9264801,0.5266021,-0.5019587,0.058696568,-1.2839016,0.016035974,1.3460202,2
Rain/rain178.jpg,-0.65311176,0.5459104,-1.1491503,-0.19839102,1.7112072,-1.257771,1.1458108,-0.8676168,-0.0076265857,0.72884566,-0.28591514,3.1340938,-0.96898246,-1.1096127,1.8670757,0.8641048,-1.7136472,0.043505926,-0.79617476,0.38432536,-1.1458955,0.9246253,-0.5623362,-0.09274408,2.7128448,-1.2747116,-1.1390748,-0.24270448,0.68595517,-1.7454562,-1.6947193,-0.24566355,2
Rain/rain179.jpg,-0.6961266,0.064217344,-0.86664796,-0.1706632,1.5453876,-0.06288439,0.5798987,0.7517718,-0.7157964,1.3337891,0.20497641,-0.17481019,-0.18000844,-0.8659398,0.9039655,-0.41115755,-0.6369351,1.12368,-0.7517936,-0.717887,-1.3322902,1.0288929,-2.0821786,1.2748525,0.98537266,-0.43001947,-0.88558817,0.7981332,-0.5066811,-2.5242734,-1.9970591,0.8498975,2
Rain/rain18.jpg,-0.4592519,-0.92372125,-0.4083356,1.5293596,0.72698206,-0.50086135,-1.4589516,0.88621306,0.2695219,1.5735842,-0.4533055,0.59784967,0.7390748,0.7433354,0.5681232,-0.8328869,0.40422586,0.15813108,-1.9280332,-1.0059379,-2.592866,2.4576585,0.17217696,1.6045238,0.789616,-0.94039255,1.463435,0.882395,-1.4059709,-1.3490201,0.34616724,1.0110936,2
Rain/rain180.jpg,-0.1344569,0.8169076,-0.7166292,-1.1609133,0.1852448,-1.2475793,-0.99878335,-0.05891316,0.48333156,0.31811136,-0.40098357,-0.3039125,-0.12980585,0.24478967,1.1260668,-2.608093,1.9388067,0.6313561,-1.5583713,0.029494293,-1.6909411,0.16419446,0.6334716,1.9836273,0.1476555,-0.43198195,2.338007,1.4223316,-0.7647795,-1.7874732,0.72835094,0.87292206,2
Rain/rain181.jpg,0.1238491,-0.14300774,-0.8653617,-0.23794731,1.0122457,0.2841915,0.96013933,0.72232693,-0.35839143,0.08623283,0.41602996,-1.1528895,-0.8540832,0.3341254,-0.1909715,-1.1760048,0.81201833,0.94794226,0.31218433,-0.7396382,0.27666476,-0.30953324,-2.5805511,0.66354847,-0.4092402,-1.1198883,0.19760713,0.34793717,-0.60786533,-1.8174925,-1.6101788,0.8337839,2
Rain/rain182.jpg,-0.83544356,-0.10637265,-0.91846675,0.1076773,0.72037697,-0.36361277,0.13196436,0.8483191,-0.83785826,0.21200359,-0.46823215,-0.9402232,-0.96092016,0.11310969,0.975556,-1.9327139,0.65457076,-0.07918113,-1.7866839,-0.047940344,0.0061636586,1.3241154,-2.3452394,0.79515,-0.15666977,-1.0366608,0.6926225,0.45146364,-0.12350869,-1.109122,-0.43775553,1.7077745,2
Rain/rain183.jpg,0.2890513,-0.05286219,-0.78058964,0.6196117,-0.31919992,0.029722206,-0.25072426,-0.5682647,0.6807685,-0.10955531,-1.3970261,0.6052572,0.57907444,0.53967214,0.6390977,-1.779962,0.74988955,-0.099784516,-0.45066127,-0.5495429,-0.10175753,1.1318911,0.26006126,1.3372952,0.108058006,-0.94227433,1.7969263,0.5669958,0.65489495,-1.0687809,1.2149073,0.20870113,2
Rain/rain184.jpg,-0.034741648,0.49653772,-0.8563084,0.45422223,-0.7221207,0.262784,-0.36174092,-0.7459062,-0.4263305,0.29141298,-0.49025026,-0.082794376,0.21427974,-0.7293386,0.8405553,-1.1668884,0.72998667,0.070004076,-0.62501276,0.11521853,0.60915554,0.539546,-0.20830624,0.6618162,-0.7205918,0.019232953,-0.009917716,0.31248903,0.2208862,0.53302675,0.76050174,0.32099292,2
Rain/rain185.jpg,-0.0021175705,1.0746367,-0.80469435,-0.56985706,0.024569687,-0.83647275,-0.5929434,-0.07012885,0.17615959,-0.094406046,-0.30787438,-0.19857223,-0.38792226,-0.29102585,1.0486008,-2.2238126,1.4396497,0.4429,-1.2807695,0.35795602,-0.7158101,0.14216426,0.005297538,0.9033952,-0.30106527,-0.0685465,1.2702785,0.7475925,0.20027265,-1.1709847,-0.29026657,0.9693414,2
Rain/rain186.jpg,0.7307742,0.5286016,0.05366768,0.22623082,-0.1662448,-0.33917302,-0.719645,0.7364792,0.98961294,0.43214583,-0.83163637,-0.60066813,0.8197189,-0.21390519,-0.5342929,-0.6666395,1.3285847,1.050715,0.1239879,-1.8792117,-1.6082937,-0.087464005,0.75877684,2.5502563,0.3663892,-0.35208827,1.9819419,1.3586919,-1.5787176,-1.0761775,0.8155687,0.049861085,2
Rain/rain187.jpg,0.110915005,0.7740294,-1.0426738,-0.25037596,-0.09084462,-0.56457573,-0.1990342,-0.41925865,0.33444434,-0.08868685,-0.4940248,0.4129057,-0.29689917,-0.035710316,0.86053914,-1.8039789,1.2026839,0.1248528,-1.0008454,0.4241978,-0.82590306,0.4056005,0.3694727,0.6335736,0.12519404,-0.03703808,1.2766719,0.33827144,0.5693066,-1.2610393,0.04037272,0.53719366,2
Rain/rain188.jpg,0.59893215,0.38014567,0.43850753,0.44494718,-0.38042754,-0.79831135,-1.0988641,1.387417,0.9733184,-0.04642631,-1.559992,-0.9232446,0.5499932,0.46536416,-0.5561712,-1.0883832,1.9954789,0.49844727,-1.2865657,-1.3152707,-1.8665899,0.55045015,-0.12184417,2.410865,0.2984875,-0.07922777,2.320326,0.71434605,-1.2762921,-1.1671568,0.36126113,0.37098482,2
Rain/rain189.jpg,0.8803891,0.48339877,-0.6360759,0.024261264,0.3313236,-0.71834797,-0.26948643,0.32544878,1.0088873,0.5573208,-1.0883923,-0.20956329,0.10093348,-0.94317484,-0.6547882,-0.20972022,1.272321,1.4699718,0.3058285,-2.0253577,-1.593991,-0.16632201,0.42864192,2.900652,0.9233824,-0.88535935,1.8926218,1.2267748,-1.7912666,-0.7143049,0.37688407,-0.40750608,2
Rain/rain19.jpg,-0.40229252,0.4805897,-1.5765203,-1.0668707,0.9225487,-0.44933873,0.745621,0.98830724,-1.1025463,0.9310137,0.3579311,0.0089627085,-1.5088339,-0.8076186,0.4551943,-0.32142335,0.007109344,1.293754,-0.3139189,-0.11889584,-0.93097407,-0.20181566,-2.0203292,1.1068562,0.5709287,-0.7347785,-0.528023,0.6372504,-0.4610056,-2.9885223,-1.3888514,1.4724404,2
Rain/rain190.jpg,-0.23416327,0.4489201,-0.7368405,0.99211174,0.64722025,-1.6666446,0.25267318,0.1260711,0.69963765,-0.64767873,-1.066742,0.6987684,-0.5190176,0.49222705,0.6179429,-0.8934148,1.3529737,-0.30950794,-1.2624652,-0.6619309,-2.1463006,2.2729235,0.46948645,0.09108579,1.3657995,0.03608594,2.3518715,0.05807671,-0.076356955,-0.6295781,-1.2358049,-0.28236514,2
Rain/rain191.jpg,0.5437499,1.3805655,-1.4717789,0.6054666,-0.5303725,-0.6636105,0.3746558,-0.76122403,0.39101297,-0.6683312,-0.84776014,0.6879971,0.19160014,-0.2266396,0.9279787,-1.5121218,1.5501707,-0.41936836,-0.94033504,0.7226737,-0.5357336,0.46086815,0.6986663,0.10207539,0.25875604,0.4436303,1.5911074,-0.248416,1.2037222,-0.97284466,-0.421081,0.33662894,2
Rain/rain192.jpg,-0.16817561,0.85416794,-0.72142017,-1.0117375,0.014159087,-1.3148192,-1.1489552,-0.12223844,0.40976033,-0.034536637,-0.5125171,0.9427337,-0.5325233,0.43142906,1.4912165,-2.045711,1.3011316,0.192157,-1.6917423,0.77828795,-1.3718374,0.059661612,0.68097526,0.8557561,0.24573867,-0.45848602,1.6838524,0.57976717,0.26349604,-1.8957886,0.27831018,0.8485809,2
Rain/rain193.jpg,0.27767113,0.44113222,-1.1950797,0.66270345,-0.14598542,-0.468531,-0.68831724,0.50777674,-0.013310353,-0.4454072,-0.80440557,0.13007236,-0.047242947,1.1682682,1.0968564,-2.6126895,2.1036825,0.1479271,-1.5559164,0.9909807,-0.0912129,0.25922352,0.033212844,0.34012753,-0.9613514,-0.3667966,2.1559775,-0.34203207,0.33335766,-1.1094211,0.38541245,1.6701554,2
Rain/rain194.jpg,0.4114186,0.9739569,-1.1871905,1.205832,-0.9027716,-0.6548375,0.074327745,-0.5684015,-0.03604268,-1.1226825,-1.0715945,0.58459616,-0.38616353,0.07481205,0.8155714,-1.5496151,1.5241158,-0.9521302,-1.2578449,0.004780311,-0.32515067,1.4899263,0.12199183,0.0746541,-0.063132316,0.42308784,1.965233,-0.19772586,0.95277596,-0.47787637,-0.41269353,0.5483813,2
Rain/rain195.jpg,-0.760426,0.08712368,-0.7208427,-0.56540465,0.6725818,-1.0704445,-0.60257107,-0.29209697,0.0836946,0.34438682,-0.6572063,1.5242301,-0.823339,0.40393645,1.866955,-1.3994336,0.2966483,0.26473936,-1.7008922,0.44991142,-1.6710098,1.1420457,0.083981015,0.4901021,1.0309198,-0.31199414,0.8369016,0.097128965,0.3157423,-1.5644274,-0.27159622,0.028642166,2
Rain/rain196.jpg,-0.5651677,0.2212713,-1.2863978,-0.30919635,1.8802618,-1.0198483,0.70153636,0.4315982,-0.11816207,1.1181111,-0.63114357,1.5906578,-0.6694285,-0.52145046,1.1976812,0.108005635,-0.3435461,0.9687942,-1.684824,0.2733408,-2.1289847,1.1837181,-1.3055973,0.7614014,1.9556596,-0.6323273,-0.44897944,-0.21265481,-0.17750655,-2.548625,-1.845355,0.40684396,2
Rain/rain197.jpg,-1.2222342,0.37894928,-0.6124512,0.16005388,0.90889025,-2.0193505,1.1103425,1.5606219,-0.8636025,-0.257347,-1.3739617,0.7743596,-2.292578,-0.44995546,1.1492141,0.7213731,-0.14037114,0.23729526,-1.511888,0.042629126,-2.1551986,1.5032018,-1.7099707,0.08320091,2.4300973,0.4493851,0.2592949,-0.81335807,-0.44876894,-1.057691,-2.1806216,-0.049381237,2
Rain/rain198.jpg,-0.080142274,0.65883565,-1.3775854,0.9142436,1.7859399,-1.5362191,0.9110788,0.8020627,0.23223332,0.05662968,-0.8077267,0.65921384,-1.0136236,-1.1143394,0.9939673,-0.3755861,0.08022552,0.8901248,-1.1225425,-0.07387016,-1.311658,1.2465796,-2.177977,0.34806103,1.1468184,-0.98490906,0.11637566,-0.040051885,0.20035188,-1.4848782,-3.654844,0.6729226,2
Rain/rain199.jpg,-1.0081416,-0.37130016,-0.53102356,-0.11697695,1.1028826,-0.6836996,0.21676469,-0.6187445,-0.35663033,0.61639947,-0.40696663,1.2660916,-1.0914994,-0.066678114,2.0780218,-1.1205577,-0.31459248,0.34229475,-1.2824546,-0.4868525,-2.0665305,2.0900495,-1.1318394,0.5018866,1.3335305,0.17554083,0.049423017,0.2876246,-0.10157064,-1.7810647,-1.7943408,-0.58784777,2
Rain/rain2.jpg,-0.15930972,0.27189067,0.8173283,1.1151575,0.048786975,-1.0543641,-0.7054059,0.405968,-0.32833007,-0.7681575,0.2916869,-0.79430497,-0.31650484,0.3356287,0.13352494,-0.8409482,0.7661463,-0.29326305,-0.22174901,-1.6578444,0.3696889,1.2592934,0.009143639,0.6023493,-0.2792116,-0.21201861,1.5821357,1.0257858,-1.5369799,1.4088517,-0.3000824,0.6594304,2
Rain/rain20.jpg,-0.44648835,-0.0037910808,-0.83711946,-0.5595269,0.84301347,-0.6848069,-0.27014288,0.37897098,0.037720773,0.9684643,-0.7892464,0.31965116,-0.7076783,-0.66324973,1.1936734,-1.2354482,0.088724144,1.4896547,-0.8804964,-0.49910432,-1.694129,0.8717992,-1.2711918,1.8460464,0.7780619,-0.5290526,0.15904966,0.77805305,-0.29879558,-2.0433803,-0.9961213,0.10914235,2
Rain/rain200.jpg,-0.9319773,0.23889913,-1.4601315,-1.2372535,1.5653474,-0.6085285,0.8240947,-0.14055803,-0.5549998,0.8528635,0.10185151,1.5925651,-1.2946995,-0.2534393,1.6266457,-0.43496108,-0.6008256,0.7108212,-0.9474974,0.6753835,-1.2378417,0.65045357,-1.1428422,0.15857461,1.4486461,-0.76070684,-0.7805895,0.051032364,0.487193,-2.7799037,-1.2694854,0.4760264,2
Rain/rain201.jpg,-0.25788707,0.24280193,-1.3531153,0.6017993,1.9208968,-1.6001256,0.81418365,-0.08311613,0.14783998,0.5685404,-1.2015407,3.0278964,-1.228061,-0.7583729,1.9744872,0.37267682,-0.89078027,1.0077986,-1.2227563,0.21996394,-1.7703112,1.3188038,-1.2143726,0.55893564,2.4293647,-1.0369973,-0.33062756,-0.6983583,0.138514,-1.8416814,-2.5735312,-0.2521878,2
Rain/rain202.jpg,-0.6453061,0.60670984,-0.3366754,-0.5122403,0.46367836,-1.2532874,-0.42596924,0.5026544,-0.14152911,-0.03504652,-1.8428354,1.8448315,-0.7712052,0.49425107,2.0754173,-0.98017955,0.55214626,-0.15173566,-3.1670113,0.9918063,-1.7830302,1.0131903,-1.117373,0.8651536,1.614826,0.12845889,0.48600075,-1.0023578,0.5252566,-2.3758225,-0.5664762,0.39197227,2
Rain/rain203.jpg,-0.8247215,-0.23843238,-0.6494243,0.636339,1.4091994,-1.3881665,0.25765544,0.8842749,0.47394276,0.03304096,-2.0942664,1.3681681,-0.94224125,0.59543735,1.2743158,-0.7423009,0.43897754,-0.40139514,-3.1538215,0.28339842,-2.3299615,2.648834,-1.5431194,0.45565113,2.0881603,-0.6630782,1.1013372,-0.97497994,0.3189102,-1.6350521,-1.1913477,0.27004567,2
Rain/rain204.jpg,-0.13679005,1.0364386,-0.9401354,-0.3864835,0.85695857,-1.9218754,0.019849855,-0.20669383,0.9122023,0.054281086,-1.4074599,1.1859736,-0.81103796,-0.6687697,1.3432215,-1.2025212,0.9052959,0.44095418,-1.8520525,-0.23716632,-2.349622,1.3959663,-0.42364365,1.5031258,1.8446568,-0.64507097,1.4337109,0.618669,0.23179469,-1.9146048,-1.3920068,-0.23746535,2
Rain/rain205.jpg,-0.8176041,1.1085713,-0.9545243,-0.70597446,0.22487435,-1.6353991,-0.24649104,0.4594648,-0.52076155,-0.26678675,-1.4063756,1.8250463,-1.5057135,0.158008,2.254906,-1.2510091,0.83963174,0.48894632,-2.2618973,0.9353875,-1.5943307,0.82035744,-0.86207634,0.30943987,1.2197247,0.3332868,0.38770688,-0.64641243,0.9040107,-2.2723296,-1.1982535,0.26204452,2
Rain/rain206.jpg,-1.4542321,-0.46539044,-0.7666942,0.40652692,1.742991,-2.1100962,0.1677855,0.80531836,-0.46580902,0.62404907,-0.7072087,1.4920808,-2.3192582,-0.36626,2.2072873,-0.69701236,-0.42686936,1.3515458,-1.057772,-0.7939141,-3.271872,2.3757994,-0.7688034,0.72060937,2.3366818,0.048866473,0.732039,0.1296807,-1.1545569,-1.2163118,-2.5686862,-0.44603,2
Rain/rain207.jpg,-1.6264417,-0.4244291,-0.6287794,-0.28756303,0.028112529,-1.1405419,-0.8590235,0.86763287,-1.1659515,0.58632183,-1.1777215,-0.27875572,-1.2219005,0.06831445,1.9839786,-1.8617808,0.2535002,0.11238792,-2.1208906,-0.56176996,-2.2213335,2.5216343,-1.2448592,1.5718292,0.6743656,0.2158527,1.3528111,1.1260241,-0.3991854,-1.8532054,-0.11066549,0.7980574,2
Rain/rain208.jpg,-0.3901703,0.84513897,-1.554167,-0.52470654,0.042604502,-0.89567417,-0.74861944,-0.6495409,-0.19477914,0.5803853,0.17286724,-0.25817752,-0.37596646,-0.85300887,1.358001,-1.9119581,1.4458362,0.60118407,-0.81990427,0.38634136,-0.61285615,0.007868804,0.5223458,0.90483034,-0.5287311,-0.5596275,1.110725,1.1934831,-0.57190704,-0.07586058,0.43106776,0.7589779,2
Rain/rain209.jpg,-0.28225434,0.33532375,-0.92632073,1.2835943,0.13192534,-0.1070399,0.5776657,0.7381954,-0.58153975,-0.3604834,-0.87085617,-0.8199068,-0.30333367,0.05148431,0.23464975,-1.0101514,1.3518953,-1.8162773,-3.5157845,0.6414883,-1.5239098,2.4327543,-0.89711285,-0.08993102,0.4548274,1.464947,1.420336,-1.0256143,-0.08208497,-0.44439498,-0.35279098,1.8471243,2
Rain/rain21.jpg,-0.65907377,-0.036179166,-0.8453406,-0.33377576,0.97193384,-1.0584451,-0.545486,-0.69571054,0.2940045,0.2954353,-0.3881579,1.3314178,-0.7491678,0.51866925,1.599192,-1.849042,0.5815829,-0.032235283,-1.941564,-0.004675016,-1.6714042,2.0386205,-0.17881238,0.52589566,0.8506488,-0.72264016,1.1813103,0.50025237,0.31162462,-1.6335855,-0.60782313,0.22031102,2
Rain/rain210.jpg,-0.47159833,0.8786495,-1.1760777,0.21222514,-0.689111,-0.0052882507,-0.3225498,0.36638302,-0.6176928,0.24508077,-1.0611433,-0.6803934,0.053557653,-0.9725296,0.8438326,-1.215307,0.67585105,-0.24258688,-1.5709035,0.06986176,-0.5279978,0.8162558,-0.39827314,1.2426963,-0.08314864,0.4226867,0.76013833,0.56161106,0.23988307,-0.5995816,0.94471914,1.1740234,2
Rain/rain211.jpg,0.49316275,0.982682,-1.4706103,-0.27775794,-0.018387545,0.32189873,0.3544941,-0.274459,0.14638901,0.24133827,-0.33008575,-0.71819687,0.8573755,-0.12728457,0.62851906,-1.7607871,1.814988,0.3934192,-0.732057,1.1701622,-0.07154629,-0.88251305,0.5270127,1.0624652,-0.5099603,0.20545812,1.2844214,0.036368877,-0.021461971,-1.0534323,1.0919714,1.0802345,2
Rain/rain212.jpg,0.39467144,0.7980828,-1.4730263,0.83993334,-1.0711324,-0.11636644,-0.35386008,0.0016300492,0.016494172,-0.14627828,-1.6534839,0.35809433,0.6807056,-0.07119378,0.9273406,-1.795119,1.3463945,-0.110269874,-1.2981522,0.5428101,-0.347947,0.5142618,0.4352196,1.0173099,-0.29267013,0.2753401,1.7140893,-0.14735162,1.0215693,-1.0937836,1.0604644,0.91759384,2
Rain/rain213.jpg,0.49351025,0.50369704,-0.766933,0.5462529,-0.4379576,-0.20264252,-0.56615883,0.07258453,0.12850043,0.119007096,-0.65012795,-0.44370472,0.18765949,-0.4877369,0.29115376,-1.4945526,1.1408103,0.5150245,-0.3932397,-0.36467445,-0.36450058,0.33576232,0.2999037,1.423037,-0.63054013,0.016581442,1.4094958,0.76759326,-0.24742009,-0.4123068,0.52085876,0.86412376,2
Rain/rain214.jpg,-0.115140565,-0.76249105,-0.15144324,-0.12938137,-0.017394166,0.042809613,-1.4807984,-0.3739332,0.64888877,0.66726375,-1.5145644,0.90094256,0.008917797,0.7833002,1.3293264,-2.3640594,0.49016935,0.9675929,-1.2780725,-1.1208733,-1.4424458,1.6451151,0.039606553,2.5373485,0.28272533,-0.65214515,1.7028403,0.9290594,-0.38537896,-1.4720558,1.5749252,-0.3282872,2
Rain/rain215.jpg,0.8059117,1.2338575,-0.8557718,0.5100482,-0.7061835,-0.8683063,-0.2307936,0.121637985,0.72205466,-0.77244437,-1.4852295,0.48202556,0.029455315,0.12358323,0.45070356,-1.5312271,1.8279877,-0.002055427,-1.2357969,-0.15610194,-1.3443518,0.5871455,0.12199495,1.0857644,0.3936111,0.4301155,2.0963655,0.014469247,0.72942495,-1.8023937,-0.66709065,0.25340465,2
Rain/rain22.jpeg,-1.5810908,-0.16977626,-0.6836659,2.1024346,1.7497811,-1.1081218,0.10576247,0.96135443,-0.8141166,1.1867185,1.4436524,0.12082179,-0.45148158,-0.14046183,1.6848906,-0.976406,-0.3067023,0.8763834,0.31637156,-1.1192354,-2.130441,2.7374618,0.6014307,-0.5555869,0.9719543,0.13689587,0.35644007,1.1816473,-1.3475115,-0.15764046,-2.3166382,0.8742633,2
Rain/rain23.jpg,0.13401467,0.36436045,-0.27696177,0.04861507,0.057575017,-1.0583156,-0.45670113,0.38842207,0.51117283,0.06589168,-2.2936363,2.0058923,-0.5722492,0.011320259,1.251795,-0.2524655,0.22940382,0.4445657,-1.8640698,-0.4299324,-2.2112808,0.94139194,-1.0148883,1.7969631,1.8462054,-0.14425534,0.8029255,-0.4194574,0.22137094,-2.4783032,-0.86283123,-0.6022337,2
Rain/rain24.jpeg,-0.32305828,0.7671066,-0.9868736,-0.57901096,-0.07316429,-1.0529996,-0.80566573,-0.050492268,-0.46941805,0.6458166,0.8582451,-0.6814948,-0.36583883,-0.25831676,0.80373925,-1.7189991,1.600604,0.34910908,-0.67709166,-0.09478305,-1.3544247,0.33647567,0.80257386,1.1305752,-0.37608725,-0.15808234,1.5833497,1.726972,-1.2046111,-1.0952863,0.2968109,1.3759861,2
Rain/rain25.jpg,-0.26287812,0.8835858,-0.78240055,-0.94320154,-0.043360524,-1.2495776,-1.0491734,0.491134,-0.24343552,0.58616376,0.5999867,-0.5637836,-0.2525608,0.10902714,1.1147058,-2.0292866,1.6825484,1.140204,-0.1063872,-0.05999027,-1.5095392,-0.6213751,0.80460846,1.4741824,-0.3552289,-0.27986416,1.7245201,1.7343899,-1.1253853,-1.9824711,0.06986657,1.1940609,2
Rain/rain26.jpg,0.107870094,1.1945003,-0.3623988,0.778,0.11090928,-0.8969948,-0.3104347,-0.3023515,0.33581513,-0.037409738,0.06574194,-0.76959985,0.28639445,-0.8879695,0.9185156,-1.9459203,1.3391939,0.21860671,-0.56888014,-0.9281308,-1.1488024,1.1503859,0.545515,1.1376847,-0.09920451,0.52018416,1.5538411,1.4517574,-0.71223366,-0.17178439,-0.9236187,0.62062687,2
Rain/rain27.jpg,-0.08759248,0.59101665,-0.51146185,-0.21211115,0.16410977,-0.3662663,-0.375674,0.10029276,-0.0843554,0.23883164,-0.09650507,-1.3164877,-0.013323553,-0.30409303,0.66622233,-2.0498977,1.6043811,0.39742142,-1.1687267,0.19013743,-0.80510366,0.48358837,0.16875553,1.1791743,-0.5783566,0.5776961,1.4094567,0.85644466,-0.6411012,-0.31576857,0.3074106,0.9753736,2
